Sentiment,Text
positive,"just for when this expression catches on, and people use it to explain twitter, I said it first: Twitter  = Smsoip. Sms Over IP "
positive,@jacquesfurbeyre hi thanks.. it's a big help 
positive,Getting carried away with the Google Reader grease monkey script. 
positive,"@Dropsofreign Indeed, and what a classic song as well ... if it was blip.fm I'd be giving you props "
positive,"@nwjerseyliz Happy Sunday to you too Liz!!!  hope you have a fantastic day, oh btw, what do you think of Tony Robbins?"
positive,@ItsAnitaBitch Hahah aww!  i have to buy some new winter pjs soon.. i was looking at some today from Target 
positive,"@iamdiddy Very funny!!............ twitter, myspace, facebook..... its good to stay connected, family, friends &amp; randoms..... smile "
positive,I want to ride my bicycle I want to ride my bike 
positive,My son is the greatest man that ever lived.  
positive,just showered and feels relieved from the summer heat!  http://plurk.com/p/oyx0z
positive,@Malach Constant learning is always good. Good on you for doing that 
positive,@ukalipt turned out nice. You must have been whipping those devs 
positive,I'm finally looking into what to major/minor/double-major in. Interesting! 
positive,"Finally, reinstalled tweetdeck!!!  read my blog.   http://tinyurl.com/cwmc6p"
positive,@berrydelicious oo we the book club lol) already came up with 3 possible senareo's 
positive,"@seancallanan Well in the past positive8 hours I have had about 5 hours sleep, so I think I am primed for a big last week "
positive,"WHat a bday-party!! It was awesome, thanx Benni!  Can't remember a thing but it was just of the hood... sunny day=relaxing! ;-D"
positive,@SohamMondal  thanks 2 soham. Twitterin from my twitterfon app positive iPhone . Thanks positive the amazing links bro.  
positive,@lunartech can't blame #Microsoft ... that was hotmail policy   before the buy out ....
positive,@corolla92 oohhhhhh haha i was completely lost on that one 
positive,Damn @krystynchong this is a hot photo of you  My pick for hottest chick @twitter (via @zaibatsu)
positive,right ive just woken up  and everyone is shouting at me.
positive,"my head is splitting, I feel like a pregnant cow, but it's a BEAUTIFUL sunny day (which is rare in Scotland!), so I'm off out!! "
positive,@stargirl1991 no way.without you I was two times there and it was B-O-R-I-N-G. so I enjoyed this annoying holidays without it 
positive,I had a very lovely night. In bed with the apple of my eye  haha
positive,movie night i think  little miss sunshine then either forrest gump or fight club .... i needs a bag of extra buttery popcorn
positive,It's nice outside today 
positive,@helentreacy good MORNING 
positive,party at my house 
positive,@shadydeal Harroooo! [waves happily @ the newest member to Twitterville] Welcome! 
positive,@ddlovato Are you going to Spain? Spain in Denmark? 
positive,@ann_9787 let's go to happy hour somewhere sometime 
positive,Who start the flamewar? Another Must see on CH  http://tinyurl.com/c976s7 http://ff.im/2drr7
positive,@JadeLovesJB haha i was only joking  im sure youll have a lovely day  x
positive,@monstrocity i hear that 
positive,"@dementes Intravenous coffee, the answer to all life's problems "
positive,"Toots and the Maytals on a sunny Sunday morning, bliss "
positive,i'm still sick. slept 2 hours and i feel even worse than yesterday. at least i have tons of ice cream now 
positive,@RoniBryantMusic Hi Roni how are u? i see that u have a new myspace profile!! beautiful dance  ciao!
positive,"skyping friends in the UK, spicy lentil soup nearly ready, Pretzel Logic playing = perfect sunday evening "
positive,i'm going to have some indian food. YUMMY!!! 
positive,"@schel  It's one of the more simple detective games. Also depends on luck a bit on how quick you can go forward, but it's fun. "
positive,@aj_michalka No problems Twitter rocks  im a twitaddict ahah ;) why did you want a twitter soo bad xx ??
positive,"@caryslouise *squeaky voice* i love you too wifey, your welcome and i promise that my next event will be the bees legs "
positive,Gotta get out of bed ... Must ... Shoot ... Engagement ... Session ... In ... Antwerp. Head = ouch! Body = wrecked. Face = smiling 
positive,@monabarry I'll try to be  We are up to something fishy...we're going to get our men!! x
positive,@RaTh213 Check out http://twitterjobsearch.com for journalism jobs worldwide 
positive,"@samm_xo haa, im so jealous, good luck  no im not, im at school, my friend has tickets though. i really wanted to go! hah x"
positive,"@Tommy_Hill Hey, for my GCSE art project I drew an 1996 Arrows for 10 hours! "
positive,"@Lmhustlepositivelife Thanx Luv ! Let me now what U think after U check it out,but don't go 2 hard on me it's my 1st Film &amp; I wore A LOT of hats "
positive,woke up to the sunshine through my windows... awww leaving for liverpool later.. wish me luck 
positive,wow  bugs 
positive,"@vikramverma  Susas boyle is the sex haha  nah but seriousy, shes good "
positive,Still had an AWESOME TIME!  @JillianValentin @PurpleHazeYobi : MUAHHHZ GREAT LAUGHHHS!!! @LegendaryMe CHEESEEEE!
positive,just got twitter... obviously 
positive,"@ReeseWithspoon thanks, i have some rare moments. "
positive,"What's this? @mrchrisaddison on my TV screen, with John Amaechi? And talking about Twitter now... "
positive,@xxmarypoppinsxx *waves* Hello there! 
positive,@Seth_MacFarlane loved doc on family guy on BBC last night excellent work 
positive,loving the sunshine. makes me feel happy 
positive,"P!NK is awesome &quot;this used to be a funhouse, but now it's full of evil clowns, it's time to start the countdown, i'm gonna burn it down!&quot; "
positive,@LadyChann Got it! Let me gwt some caffine and then I'll sort it 
positive,@HoneyBfly09 Good Morning HoneyBfly 
positive,Is drained. Off to bed. Gogo dancing to Chicago DJ's in Milwaukee makes life... a little better in my  book Nitey nite world! 
positive,too tired to think... never end coachella 
positive,"@freeeky was planning on more generosity mercy-wise, but if that's what you demand ... "
positive,@linehan Lol Oh right - don't worry we won't make you the official Tweeter-upperer organiser. Hope the hangover is better later. 
positive,landed in Newark now! It's great! 
positive,@aliciamalone - Bring the Purell. Everyone seems to be sick! 
positive,"@Magnetoboldtoo Ok, fine. I only just ate the one. I shall return them to the freezer. Good night to you and your sorry arse! "
positive,@Mummy_Fitz I am taking a dad with me 
positive,(G) Lazy Sundays are always the best. Been a recluse this wkend so far. Just been revising and playing BAP...I do enjoy seeing no one 
positive,"believes that all suffering is caused by desire. hmm too philosophical for twitter? ohwell, I'm off to clean my room! be happy "
positive,@tommcfly tweet! make my night interesting 
positive,lenevesc. Intre reprizele de somn bag cate un episod din My Name is Earl 
positive,Listening to old.. like really really old... songs 
positive,I guess I'll just watch Jumper &amp; knock out. Pretty ok show tonight. notetofollowers: by &quot;ok&quot; I mean good 
positive,"@tommcfly write a song, thats always good "
positive,@myramoira Do tell me if you need help during the day! Hopefully will be back by then 
positive,Good morning my 12 followers 
positive,@djg1 Yum... reminds me that I should do my GF version of same to use up some over-ripe bananas 
positive,"Morning  Ridiculously tired, after staying up on the phone til 3.30am. *yawn*"
positive,@katofawesome *LOVE* The IT Crowd quote on http://katofawesome.tumblr.com    Just finished S02 today. S02E01 funniest episode ever! 
positive,@tommcfly read the Twilight books  Unless you've finished them all? (:
positive,is eating toast 
positive,@danielledotcom Awesome  It's because @redlightmikey &amp; I are playing at a place called Snooky's on May 2nd and it says its in Clydebank
positive,Morning!  Laptop given up on me again...think I will go to Brighton and get in touch with my free spirit then 
positive,@LittleFletcher I think it would be great if you upload some pictures of your drawings  they are wonderful  xx
positive,who loves yankovic's hoobastank comment??? I DO I DO!!!!!!!  http://www.myspace.com/brianjudah
positive,@trekkerguy haha yes on my iPod touch  alright sounds awesome I will take a look for sure
positive,running  on a few hours of sleep.  yay.
positive,honey loops 
positive,@tommcfly just have a lazy day  six days til glasgow  im listening to jason perry sing  you looking forward to the tour? xxx
positive,@semirpositivepositivepositive no there isnt jjust the audio  #asotpositive00
positive,sorry i haven't posted for a while whoops 
positive,we saw the guy @ the concert &amp; he said hi &amp; we were all like tell him to let us meet them but she didnt &amp; i bet the guy would of said yes 
positive,Still reading articles..   *is tired*
positive,"@richardkeen Did you manage to find Caicilius? In an atrium, perhaps? "
positive,"@LucyChidwick There can be no other way of singing it, surely? "
positive,"@aryono well, we will die 1way/another..so whats the point thinkin how the world end?? hehehe "
positive,Note To Self: Do not type when you aren't fully awake. Example: It's Supper Cool :p going back to bed 
positive,gooooodmorniiiiiiiiiiiiiiiing ya'll !!! peace n loves from Turkey 
positive,has planned her outfits for the next 2 days. 
positive,Picking the Teroldego tomorrow early ... children are coming along.  Won't they be happy at 6.30am 
positive,"morning, just got up ahhhhhhhhh "
positive,"@xjenzombiee hahaha eyeliner is so complicated, but I absolutely love it "
positive,@ellefanning hey Elle!! Thanks for following me!! Your awesome!! 
positive,"@tommcfly you could fly to australia, pick me up and take me to england? "
positive,@tommcfly  go flying??  pick me up on your way... Id love to see the sights  Hope you enjoyed your trip
positive,2 more days for official launch! 
positive,@weetabix hE½hE½ ok 
positive,loves her new haircut 
positive,"Washing day today. 2 loads done, 8 to go!!! Really should wash more often, clothes that is "
positive,@SimonRossyRoss they get paid to be underwhelming. . . It's in the job discription! 
positive,Tweetdeck is so cool 
positive,@gothayana The bear just had to join  Like my background? I made it myself with photoshop brushes
